date,futures_id,contract_date,open,high,low,close,spread,spread_per,volume,settlement_price,open_interest,trading_session,rsi,macd_pct,macd_signal_pct,macd_histogram_pct,atr,ma5_dev,ma20_dev,ma60_dev,volume_ratio_5,volume_ratio_20,volume_change,volume_change_5,obv_dev,roc_5,roc_10,roc_20,williams_r,daily_return,intraday_range,gap,upper_shadow,lower_shadow,body_ratio,price_position,atr_pct,bb_position,bb_width,historical_volatility,volatility_ratio,return_1d,label_1d,return_3d,label_3d,return_5d,label_5d
2025-11-17,TX,202606,27558.0,27653.0,27418.0,27418.0,-15.0,-0.05,30,27418.0,174,position,49.953692774256815,-0.12959271590131927,-0.19545867935581235,0.0658659634544931,4034.214285714286,1.5122782583198946,1.5068500020515811,-0.9995400600068378,0.0050279891395434585,0.4473755684469299,29.0,0.875,4.349405227239114,2741700.0,0.0,0.04001455074571503,-0.8685623671027498,0.00801470588235298,0.00857101174410971,0.013161764705882354,0.40425531914893614,0.0,-0.5957446808510638,0.9929026912130273,0.14702482910143538,0.7996637877530506,5.028468782799204,0.0,0.0,-0.007950981107301747,0,-0.9998176380479976,-1,-0.011415858195346074,-1
2025-11-17,TX,202609,27200.0,27200.0,27200.0,27200.0,-12.0,-0.04,1,27200.0,82,position,49.953692774256815,-0.19830963004678176,-0.213623688127812,0.01531405808103022,4034.214285714286,4.009023608706862,1.5068500020515811,-0.9995400600068378,0.00016767832589959422,0.4473755684469299,-0.9999664395744539,-0.9,4.349405227239114,543900.0,-1.0549290651145848,0.04001455074571503,-0.8685623671027498,-736.1351351351351,0.0,-736.1351351351351,0.0,0.0,0.0,0.9929026912130273,0.14702482910143538,0.7996637877530506,5.028468782799204,0.0,0.0,-0.9999632352941177,-1,0.008860294117646994,0,-0.9998161764705882,-1
2025-11-17,TX,202512/202601,0.0,1.0,-4.0,1.0,0.0,0.0,16,0.0,0,position,49.953692774256815,-7234.056310148375,-4306.532949095702,-2927.523361052673,4034.214285714286,-1.7142857142857144,1.5068500020515811,-0.9995400600068378,2.857142857142857,0.4473755684469299,0.6000000000000001,0.0,4.349405227239114,0.0,-1.0549290651145848,0.04001455074571503,-0.8685623671027498,-0.8,5.0,-1.0,0.0,0.8,0.2,0.9929026912130273,0.14702482910143538,0.7996637877530506,5.028468782799204,0.0,0.0,4.0,1,27104.0,1,27174.0,1
2025-11-17,TX,202512/202603,11.0,11.0,5.0,5.0,0.0,0.0,10,0.0,0,position,49.953692774256815,-1357.1298732507316,-714.9304217665066,-642.1994514842249,4034.214285714286,-4.124999999999999,1.5068500020515811,-0.9995400600068378,4.166666666666667,0.4473755684469299,4.0,-0.9999005934570614,4.349405227239114,-99.98181156784285,-1.0549290651145848,0.04001455074571503,-0.8685623671027498,-1.3846153846153846,1.2,-1.8461538461538463,0.0,0.0,-1.0,0.9929026912130273,0.14702482910143538,0.7996637877530506,5.028468782799204,0.0,0.0,5487.2,1,0.0,0,-0.6,-1
2025-11-17,TX,202512,27548.0,27663.0,27422.0,27441.0,19.0,0.07,44885,27448.0,35501,position,49.95551035973052,0.002105095840256291,-0.1143625708091351,0.1164676666493914,4005.285714285714,0.0019497874950708152,1.5068500020515811,-0.9995400600068378,4.966913066572238,0.4473755684469299,249.75418994413408,0.5063597006410041,4.349405227239114,-74264.86486486487,-211184.61538461538,0.04001455074571503,-0.8613543806537644,7.288895367896231e-05,0.008782478772639482,0.003972447975509312,0.47717842323651455,0.07883817427385892,-0.44398340248962653,0.9929026912130273,0.14595990358535454,0.7996637877530506,5.028468782799204,0.0,0.0,-0.012244451732808526,-1,-0.009693524288473476,0,-0.0197150249626471,-1
2025-11-18,TX,202601,27427.0,27535.0,27100.0,27105.0,-334.0,-1.22,230,0.0,0,after_market,60.036732849980375,0.1514966720517538,0.03885828823729022,0.11263838381446357,9829.42857142857,0.2563501186591515,1.8815640498174107,-0.9995400600068378,0.007110572493832351,0.026199032913958958,-0.9750596399913251,-0.4348894348894349,0.6670899723399629,0.9309253397877582,-14365.789473684212,0.9158941137048959,-1.568698160836639,-0.0019147917663954184,0.016048699501936912,0.009942188017822293,0.2482758620689655,0.011494252873563218,-0.7402298850574712,0.9843130183916337,0.36264263314623024,0.8360208675784999,5.599545240677193,0.0,0.0,-0.9998155321896329,-1,-0.9999262128758531,-1,0.0007009776793949207,0
2025-11-18,TX,202512/202603,4.0,5.0,4.0,5.0,0.0,0.0,2,0.0,0,after_market,42.90906593551727,91.43592178167856,480.41344188577324,-388.97752010409465,13755.857142857143,-0.9995377389889427,-0.9996292808790492,-0.9995400600068378,0.00013046144212078118,0.00016741024718122996,0.0,-0.7142857142857143,0.6277147937190306,-99.98156614068722,-99.9813467636635,0.0,-99.84067207415991,0.0,0.2,0.0,0.0,0.0,1.0,0.007022724817229085,2751.171428571429,0.25673227731857057,4.109173505883109,0.0,0.0,5434.0,1,5379.0,1,5426.6,1
2025-11-18,TX,202511,27454.0,27577.0,27070.0,27175.0,-306.0,-1.11,76490,0.0,0,after_market,57.19063722143723,0.13536382439814829,0.11552280100391626,0.019841023394232018,13761.714285714286,0.2541651667451241,1.0148957703871493,-0.9995400600068378,4.987285649083915,6.402658496978219,495.68831168831167,331.5652173913044,0.8129509783816523,0.258254934513924,1.1915844349283278,0.0,-1.4556778679026652,13586.5,0.018656853725850967,13726.0,0.24260355029585798,0.20710059171597633,-0.5502958579881657,0.9855223826844816,0.5064108292811145,0.7469738008041195,4.109325633256484,0.0,0.0,-0.9999264029438822,-1,-0.0018767249310027712,0,-0.0006623735050598212,0
2025-11-18,TX,202511/202512,-39.0,2.0,-39.0,2.0,0.0,0.0,154,0.0,0,after_market,50.05926730790602,1574.1987720278958,1502.2685822984304,71.93018972946538,11805.642857142857,-0.9999076374585523,-0.9998350964273641,-0.9995400600068378,1.811764705882353,0.018960613634404894,29.8,-0.9833008024289742,0.43884091720056034,-99.9926354162831,0.0,-93.33333333333333,-99.8513361615722,-0.9999256505576208,20.5,-1.0014498141263941,0.0,0.0,1.0,0.006923909123692751,5902.821428571428,0.2799209499533428,4.543072574220023,0.0,0.0,13449.0,1,13568.0,1,6.5,1
2025-11-18,TX,202609,27150.0,27150.0,26900.0,26900.0,-300.0,-1.1,5,0.0,0,after_market,59.94307680934428,0.19303678075941802,0.11035583902349917,0.08268094173591885,9895.0,-0.006823015122873319,1.2176970576353907,-0.9995400600068378,0.002633519435373433,0.0006161543343376649,-0.2857142857142857,-0.9998941328421097,0.4938352570828961,0.3544114903935913,0.18621973929235924,-2690100.0,-2.307969707897584,-0.00825836897212795,0.00929368029739777,0.0009585606842648577,0.0,0.0,-1.0,0.9769203029210242,0.36784386617100373,0.7680899731422677,4.542120853543425,0.0,0.0,0.00832713754646841,0,0.009553903345724812,0,-0.0035315985130111027,0
2025-11-18,TX,202606,27428.0,27428.0,27124.0,27124.0,-294.0,-1.07,7,0.0,0,after_market,60.035835659442775,0.18388562565816888,0.0889449467835892,0.09494067887457967,9878.214285714286,0.00215031515787454,1.51505612143185,-0.9995400600068378,0.0006170989297741419,0.0007972301945241675,-0.7586206896551724,-0.9999333650642551,0.5521880956096351,1.1900764782689865,0.0,1.6032364399160892,-1.5001803101334295,-0.0005158817893727852,0.01120778646217372,0.01068612277986587,0.0,0.0,-1.0,0.9849981968986657,0.36418722480881455,0.801079685654104,5.032076867425804,0.0,0.0,0.0005161480607580593,0,-0.9994469842206164,-1,-0.00991741631027876,0
2025-11-18,TX,202603,27422.0,27499.0,27138.0,27138.0,-302.0,-1.1,29,0.0,0,after_market,60.0464971642653,0.17063653750684424,0.06517613652846743,0.1054604009783768,9857.57142857143,0.005036663950818458,1.5213573966970944,-0.9995400600068378,0.0008963897131552918,0.0033028108058858366,-0.8739130434782609,0.0,0.6077088039263914,0.0,0.0,0.0,-1.4496934727731698,0.0012174875484227687,0.013302380425970962,0.011695259177273565,0.21329639889196675,0.0,-0.7867036011080333,0.9855030652722683,0.3632386848172831,0.8023295898330266,5.032115439105128,0.0,0.0,0.000700125285577391,0,-0.012270616847225302,-1,-0.010612425381384072,-1
2025-11-18,TX,202512,27410.0,27540.0,27071.0,27157.0,-291.0,-1.06,9222,0.0,0,after_market,60.05986205057158,0.12448363884519772,0.010678206515778346,0.11380543232941938,9798.357142857143,0.26168441396740433,1.8908724139215782,-0.9995400600068378,0.2847913629962695,1.0514494199469828,-0.8047386139871688,0.0,0.7329923996828832,0.0,0.0,0.0,-1.3811756220699603,0.013131878380899131,0.017269948816143167,0.022570415967170306,0.2771855010660981,0.18336886993603413,-0.5394456289978679,0.9861882437793004,0.3608041073335473,0.8376852701421652,5.599511086537835,0.0,0.0,-0.9994476562212321,-1,-0.011120521412527173,-1,-0.9988953124424642,-1
2025-11-18,TX,202512/202603,11.0,15.0,11.0,15.0,0.0,0.0,3,0.0,0,position,50.00699711718772,-241.56495184795082,-204.17688531366306,-37.388066534287766,7687.785714285715,0.6666666666666666,-0.9977889802777041,-0.9995400600068378,1.25,0.0043365134431916745,0.0,-0.999774707119255,-0.07594422689605494,-1600.0,0.0,-99.9454565288535,-99.8276747085136,0.0,0.26666666666666666,0.0,0.0,0.0,1.0,0.0017006187357527952,512.5190476190477,0.35952313530340463,7.102870514890463,0.0,0.0,1786.0,1,1789.0,1,1778.7333333333333,1
2025-11-18,TX,202511,27142.0,27298.0,26772.0,26805.0,-676.0,-2.46,105050,26814.0,19021,position,59.951294121141025,0.04286538707463056,-0.04489075023841171,0.08775613731304227,9715.0,0.6647000372624519,3.0031660929367754,-0.9995400600068378,4.975748849017639,17.660804949396457,0.0,0.0,0.7951737233129449,0.0,0.0,0.0,-1.793509895227008,0.0,0.019623204626002613,0.0,0.2965779467680608,0.06273764258555133,-0.6406844106463878,0.9820649010477299,0.36243238201828015,0.9218764532359532,7.118591402533482,0.0,0.0,0.0018653236336503287,0,-0.9988808058198098,-1,0.002014549524342435,0
2025-11-18,TX,202601,27166.0,27274.0,26818.0,26855.0,-584.0,-2.13,407,26855.0,677,position,59.98928722873999,0.0079181039768194,-0.07905989152673508,0.08697799550355448,9664.92857142857,1.5002327530025137,4.014283847116157,-0.9995400600068378,3.974609375,0.5850222797182694,0.0,406.0,-0.03532828833352983,-14234.210526315788,0.0,0.0,-1.525633556655986,0.0,0.01698007819772854,0.0,0.23684210526315788,0.08114035087719298,-0.6820175438596491,0.9847436644334402,0.35989307657525865,0.9882423036509225,8.221909115819347,0.0,0.0,-0.00018618506795753387,0,-0.005920685161050043,0,-0.0018618506795754497,0
2025-11-18,TX,202603,27150.0,27262.0,26850.0,26850.0,-590.0,-2.15,105,26850.0,522,position,59.9864615567722,-0.04817725435164805,-0.1105650511643776,0.06238779681272956,9663.285714285714,4.035633908477119,5.690838410645535,-0.9995400600068378,4.952830188679245,0.1554749389205597,0.0,34.0,-0.04920411099191506,178900.0,-2685100.0,-0.3636633516401977,-1.5008013988051871,0.0,0.015344506517690875,0.0,0.27184466019417475,0.0,-0.7281553398058253,0.9849919860119482,0.3598989092843841,1.0812721668114602,9.790316370835969,0.0,0.0,-0.9988826815642458,-1,0.0003351955307262511,0,-0.008752327746741173,0
2025-11-18,TX,202511/202601,30.0,30.0,30.0,30.0,0.0,0.0,9,0.0,0,position,42.70986354693126,-87.67191643017593,-84.42250280232444,-3.2494136278514816,13500.785714285714,-0.9972006569125113,-0.9968530863355763,-0.9995400600068378,0.0033587102552619795,0.008817478201234446,-0.999324121357765,0.0,-0.09111819670374095,0.0,0.0,0.0,-99.7726772750605,-31.0,0.0,-31.0,0.0,0.0,0.0,0.002242476851851852,450.02619047619044,0.32167528371654325,5.590100503796821,0.0,0.0,888.8666666666667,1,892.5,1,897.6666666666666,1
2025-11-18,TX,202609,26700.0,26724.0,26696.0,26696.0,-504.0,-1.85,7,26619.0,83,position,49.75146803662836,-0.04945176897876834,-0.09806930084598993,0.048617531867221585,11667.5,1.492390999906638,1.44790544350864,-0.9995400600068378,0.4794520547945206,0.0012473271560940842,0.0,0.0,0.010069235977159769,0.0,59224.44444444444,-2.7149156371852334,-3.292046936114733,0.0,0.0010488462691039856,0.0,0.8571428571428571,0.0,-0.14285714285714285,0.9641116366393472,0.4370504944560983,0.7881292814000193,5.025193678592029,0.0,0.0,0.006105783637998297,0,-0.0030341624213365836,0,-0.9997752472280491,-1
2025-11-18,TX,202606,27100.0,27242.0,26820.0,26859.0,-559.0,-2.04,66,26837.0,207,position,59.88211660301552,-0.09400585146026687,-0.10843304074427,0.014427189284003127,9855.214285714286,4.0,1.1810253474463757,-0.9995400600068378,5.0,0.008391768438050312,0.0,0.0,0.1309495606526424,0.0,-2.4125277041020188,-2.1173469387755106,-2.740469898273178,0.0,0.01571167951152314,0.0,0.33649289099526064,0.0924170616113744,-0.5710900473933649,0.9699967505506012,0.3669240956742353,0.7603720352090572,4.535914721018754,0.0,0.0,-0.0020104992739863325,0,0.00376037827171527,0,-0.009680181689563971,0
2025-11-18,TX,202512,27129.0,27279.0,26786.0,26805.0,-643.0,-2.34,47229,26822.0,56490,position,59.94207418959563,0.0895302687966765,-0.018006546431394068,0.10753681522807056,9748.0,0.6656310196980053,2.3355317189716533,-0.9995400600068378,1.5466054517113552,5.6836328846581985,-0.5504140885292718,448.8,0.729651564996636,-0.16759776536312554,178600.0,0.0,-1.793509895227008,0.0,0.018392091027793322,0.01208729714605484,0.30425963488843816,0.038539553752535496,-0.6572008113590264,0.9820649010477299,0.3636634956164895,0.8720763232801166,6.27702321497451,0.0,0.0,-0.007088229807871715,0,-0.999776161163962,-1,0.006342100354411517,0
2025-11-19,TX,202511,26807.0,26915.0,26537.0,26615.0,-199.0,-0.74,41184,0.0,7688,position,66.45359116705201,0.10167260577688393,-0.010119649209129463,0.11179225498601339,5835.357142857143,0.6592272109522087,1.8519687317499183,1.9759264711911533,1.6558778355862556,4.591074026386636,1.3429286608260327,-0.20752756450961152,0.20911195664537346,0.0752021056589669,0.0,-0.06758532647467286,-1.4895802759025536,-0.01121967529813872,0.014202517377418749,-0.004086636697997548,0.2857142857142857,0.20634920634920634,-0.5079365079365079,0.9851041972409744,0.2192506910710931,0.8306421673232849,5.601126882098977,0.0,0.0,0.012962615066691718,1,-0.0006011647567161216,0,0.015479992485440519,1
2025-11-19,TX,202601,26762.0,27027.0,26729.0,26960.0,105.0,0.39,93,0.0,0,after_market,59.965549361997844,0.13170285427568668,0.08955578057025732,0.04214707370542935,9743.785714285714,0.2531724413621277,1.5153359923494973,1.5111266693885026,1.2704918032786885,0.01052679238448826,-0.5571428571428572,-0.9977418414918415,0.12917752236671726,1.2962615066691718,1.3724384282759905,0.0,-0.24576333357787397,4492.333333333333,0.011053412462908013,4459.333333333333,0.22483221476510068,0.11073825503355705,0.6644295302013423,0.9975423666642212,0.3614163840610428,0.8009359104872191,5.035410994640516,0.0,0.0,-0.9997774480712166,-1,0.0005563798219585525,0,-0.0015949554896141915,0
2025-11-19,TX,202511/202512,3.0,10.0,-9.0,6.0,0.0,0.0,210,0.0,0,after_market,50.00276977620208,478.1117900433449,355.0587612332572,123.05302881008772,7813.714285714285,-0.9997202066740035,-0.9993596755689549,-0.9994167329592863,0.0253274477169115,0.023782694126240803,34.0,-0.9880532483786552,0.14424462743685618,-99.97770925437456,0.0,-89.28571428571429,-99.11598562101094,-0.9997744276100605,3.1666666666666665,-0.9998872138050303,0.21052631578947367,0.631578947368421,0.15789473684210525,0.008840143789890691,1302.2857142857142,0.3216524804070114,5.603440282486792,0.0,0.0,4432.166666666667,1,4503.5,1,4442.833333333333,1
2025-11-19,TX,202609,26577.0,26750.0,26577.0,26599.0,-20.0,-0.08,6,0.0,0,after_market,66.27467296467162,0.17672931771804296,0.07315211189083844,0.10357720582720452,5913.142857142857,-0.00848411651122388,1.8379077645301538,1.5857451389890265,0.000509987250318742,0.0006691910038422717,-0.8235294117647058,-0.9999085282190444,0.16060014555013277,-1.1410094402735438,0.0,0.41905768649954656,-1.5699508473332844,-0.013938832252085254,0.006504003909921426,-0.014754402224281742,0.8728323699421965,0.0,0.12716763005780346,0.9843004915266672,0.2223069610565381,0.8281306387623077,5.601146456370699,0.0,0.0,0.014135869769540177,1,0.011955336666791938,1,-0.00015038159329294754,0
2025-11-19,TX,202606,26748.0,27022.0,26748.0,26975.0,138.0,0.51,34,0.0,0,after_market,66.58102110814698,0.15804594180357687,0.0465990917417964,0.11144685006178047,5884.714285714285,0.0032356441535257366,1.8797292680843793,1.7403963373337306,0.0013664166927893388,0.003792145796852519,0.4782608695652173,33.0,0.17632832277774968,-11578.72340425532,0.0,1.1701608971233624,-0.19074169173208128,-0.0019240019240018835,0.01015755329008341,-0.010323010323010324,0.17153284671532848,0.0,0.8284671532846716,0.9980925830826792,0.21815437574473717,0.8355940392582574,5.601199807478785,0.0,0.0,0.001927710843373509,0,-0.011566265060240943,-1,-0.9979240037071362,-1
2025-11-19,TX,202603,26771.0,27027.0,26740.0,27027.0,177.0,0.66,23,0.0,0,after_market,66.62361146990442,0.13336818285263072,0.018701328472669018,0.11466685437996171,5864.785714285715,0.260235008859461,1.8900936738098295,1.8770849116357633,0.0009245859462936163,0.0025649890151557397,-0.9994415306915307,0.0,0.19257312507444818,0.0,0.0,1.4603198438321252,-0.0,0.015479992485440519,0.010619010619010619,0.005861356377982341,0.0,0.10801393728222997,0.89198606271777,1.0,0.21699728842585986,0.837445235095686,5.601186436293503,0.0,0.0,-0.0040700040700040185,0,-0.015984015984015998,-1,-0.019943019943019946,-1
2025-11-19,TX,202512,26740.0,27015.0,26705.0,26917.0,95.0,0.35,17578,0.0,0,after_market,66.70265708576889,0.058021325265658084,-0.03764060557692786,0.09566193084258595,5808.214285714285,0.6784729930284474,1.8840518372879178,2.0078277048230806,0.6503529620695269,2.5405405405405403,-0.7320181723938165,0.0,0.35390782718950764,0.0,0.0,0.0,-0.38156736131493985,0.00040883074407194187,0.011516885239811273,-0.006169627592358582,0.3161290322580645,0.11290322580645161,0.5709677419354838,0.9961843263868506,0.21578237863485103,0.8363703140000929,5.601123995999831,0.0,0.0,-0.00943641564810338,0,-0.9979195304082922,-1,-0.010365196715830138,-1
2025-11-19,TX,202606,26922.0,26922.0,26663.0,26663.0,-174.0,-0.65,54,26631.0,233,position,49.78041180875949,0.05499349411392679,-0.007289842062374303,0.06228333617630109,7840.642857142857,0.6678134460930268,0.8006415667735944,1.27008342284841,0.8910891089108911,0.004524109734795012,-0.42553191489361697,0.0,0.1566140824767766,0.0,-1.8840846366145358,-0.7149506609569922,-3.309675550405562,0.0009385088970643718,0.009713835652402206,0.01066146107065095,0.0,0.0,-1.0,0.9669032444959443,0.294064541017247,0.7156788821278388,3.71219267679175,0.0,0.0,-0.0025503506732175163,0,-0.006563402467839374,0,-0.0011251547087725022,0
2025-11-19,TX,202512,26801.0,26919.0,26559.0,26595.0,-227.0,-0.85,51969,26606.0,66420,position,49.95964941913931,-0.04307335288737341,-0.08558942304672276,0.04251607015934935,3859.8571428571427,4.0,2.99705424842004,1.963297232250301,5.0,18.826960349231076,0.0,0.0,0.15815649128601564,0.0,0.0,0.0,-1.213313049608549,0.0,0.01353637901861252,0.0,0.3277777777777778,0.1,-0.5722222222222222,0.9875737230609444,0.14513469234281418,0.9218691242883341,7.104227533778106,0.0,0.0,-0.9978943410415492,-1,0.0016168452716676107,0,0.01169392742996811,1
2025-11-19,TX,202511/202512,3.0,82.0,-29.0,56.0,0.0,0.0,2932,0.0,0,position,40.022746532268854,16.08505540227978,7.699803005813346,8.385252396466436,9713.857142857143,-0.9973703488044479,-0.9962147967650031,-0.9954054674936825,4.527486102532428,0.42926372194486334,976.3333333333334,0.0,0.08890520215660196,0.0,1019.9999999999999,-99.79108375303115,-99.65599652375434,-0.9978858350951374,1.9821428571428572,-0.9998867411658109,0.23423423423423423,0.2882882882882883,0.4774774774774775,0.003440034762456547,173.46173469387756,0.2315305263717601,3.7107190746926424,0.0,0.0,472.0,1,474.5892857142857,1,477.2142857142857,1
2025-11-19,TX,202609,26500.0,26500.0,26401.0,26488.0,-131.0,-0.49,3,26445.0,88,position,49.70641998559796,0.08858552588007515,0.01184670170548993,0.0767388241745852,7837.642857142857,0.24447952491026284,0.6419640587903471,1.1734902784558765,0.049019607843137254,0.0002513362711750808,-0.9444444444444444,0.0,0.11616770858159019,0.0,0.0,0.0,-3.943366164542294,-0.006563402467839374,0.003737541528239203,-0.0061133405843303455,0.0,0.8787878787878788,-0.12121212121212122,0.960566338354577,0.2958940975967554,0.69157536127705,3.3509740214555044,0.0,0.0,0.005662941709453362,0,0.01578073089700993,1,-0.9991316822712172,-1
