holding_days,confidence_threshold,stop_loss,take_profit,total_trades,win_rate,avg_return,total_return,sharpe_ratio,max_drawdown,profit_factor,calmar_ratio,score
1,0.6,0.1,0.3,79,0.7088607594936709,0.1773331426317258,14.00931826790634,0.9702670867091814,0.271,7.154335159425831,0.6543658399694678,0.5435954140312949
1,0.65,0.03,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.03,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.03,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.03,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.05,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.05,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.05,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.05,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.08,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.08,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.08,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.08,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.1,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.1,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.65,0.1,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.03,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.03,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.03,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.03,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.05,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.05,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.05,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.05,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.08,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.08,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.08,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.08,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.1,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.1,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.7,0.1,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.55,0.03,0.1,113,0.8584070796460177,0.0817899191996922,9.242260869565218,1.8145731648131267,0.0591,21.1911094224924,1.3839241827359086,0.7123081676220346
2,0.55,0.03,0.15,113,0.8584070796460177,0.12471027318199304,14.092260869565214,1.9930429586987297,0.05910000000000008,31.786664133738597,2.110156906632705,0.7562299594017068
2,0.55,0.03,0.2,113,0.8584070796460177,0.16722986863079206,18.896975155279502,2.089692311928964,0.05910000000000019,42.28328538862353,2.8296086062739683,0.7930621401565435
2,0.55,0.03,0.3,113,0.8584070796460177,0.2521856208431814,28.496975155279497,2.1857887755643213,0.05910000000000006,63.25592976552321,4.267100183471762,0.8585698418807352
2,0.55,0.05,0.1,113,0.8584070796460177,0.0793120430934975,8.962260869565217,1.5452445466633529,0.09750000000000018,13.148279113625646,0.8134568522409985,0.661285422889757
2,0.55,0.05,0.15,113,0.8584070796460177,0.12223239707579836,13.812260869565215,1.7767703833895978,0.09750000000000002,19.72241867043847,1.2536656110338291,0.6981875929686574
2,0.55,0.05,0.2,113,0.8584070796460177,0.16475199252459735,18.6169751552795,1.910802009113294,0.09750000000000002,26.235173772479286,1.6897640258933058,0.7268008317066779
2,0.55,0.05,0.3,113,0.8584070796460177,0.24970774473698673,28.2169751552795,2.0549363865533112,0.09750000000000004,39.24790361689229,2.561105074225504,0.7736656717599673
2,0.55,0.08,0.1,113,0.8584070796460177,0.0757251224395302,8.556938835666912,1.2510246215170542,0.15359999999999993,8.485985092197062,0.4930020992156916,0.61553390567322
2,0.55,0.08,0.15,113,0.8584070796460177,0.11864547642183107,13.40693883566691,1.5224864799895537,0.15360000000000001,12.728977638295591,0.772431487121296,0.649332902728819
2,0.55,0.08,0.2,113,0.8584070796460177,0.1611650718706301,18.2116531213812,1.6911369490393091,0.1536,16.93235225693865,1.0492517699910815,0.6744599197977568
2,0.55,0.08,0.3,113,0.8584070796460177,0.2461208240830194,27.811653121381195,1.8860535570368948,0.1536,25.330852966741926,1.6023491151238245,0.712826864269532
2,0.55,0.1,0.1,113,0.8584070796460177,0.07342423748377797,8.29693883566691,1.1034022844326732,0.19,6.913454841871179,0.3864433551777788,0.5935096944880051
2,0.55,0.1,0.15,113,0.8584070796460177,0.11634459146607885,13.14693883566691,1.3869960925466285,0.19000000000000003,10.370182262806768,0.6123399550846255,0.6261783758271084
2,0.55,0.1,0.2,113,0.8584070796460177,0.15886418691487783,17.951653121381195,1.5696968785220797,0.18999999999999984,13.794633318722134,0.8361272995519893,0.6503549351037574
2,0.55,0.1,0.3,113,0.8584070796460177,0.24381993912726718,27.551653121381193,1.788534275808013,0.19000000000000003,20.63681543026474,1.2832628375119324,0.6864768063959829
2,0.6,0.03,0.1,71,0.8169014084507042,0.0765107164727495,5.432260869565215,1.529588252196119,0.05910000000000008,15.77205013005438,1.2945975714509204,0.6746099426537228
2,0.6,0.03,0.15,71,0.8169014084507042,0.11735578689528478,8.33226086956522,1.6890397888249702,0.059100000000000014,23.65807519508158,1.9857155143026186,0.7155422884201951
2,0.6,0.03,0.2,71,0.8169014084507042,0.1575630303560493,11.1869751552795,1.7742436002254969,0.059099999999999965,31.42095395736917,2.6660411227757934,0.7498556303758325
2,0.6,0.03,0.3,71,0.8169014084507042,0.23784472049689442,16.886975155279504,1.8570707657669727,0.05910000000000008,46.92107218862952,4.024445355277396,0.8110940634710196
2,0.6,0.05,0.1,71,0.8169014084507042,0.07341212492345374,5.212260869565215,1.292783262658075,0.09750000000000006,9.868323716526112,0.7529448710097815,0.6274500855079069
2,0.6,0.05,0.15,71,0.8169014084507042,0.114257195345989,8.112260869565219,1.4993746547967959,0.09750000000000011,14.80248557478917,1.1718686702152703,0.6614229868210199
2,0.6,0.05,0.2,71,0.8169014084507042,0.1544644388067535,10.9669751552795,1.6175796875524713,0.09750000000000007,19.659596728171955,1.58425065442824,0.687768685585845
2,0.6,0.05,0.3,71,0.8169014084507042,0.23474612894759866,16.666975155279506,1.7429307331670003,0.09750000000000018,29.357776932344173,2.407652604590751,0.7311506840602228
2,0.6,0.08,0.1,71,0.8169014084507042,0.06876423759951007,4.882260869565215,1.0241918981106757,0.15359999999999993,6.319878718969111,0.4476838385384772,0.5844420304967715
2,0.6,0.08,0.15,71,0.8169014084507042,0.10960930802204534,7.782260869565219,1.2677603852352688,0.15359999999999996,9.479818078453668,0.7136022657685246,0.6153761415130228
2,0.6,0.08,0.2,71,0.8169014084507042,0.14981655148280984,10.636975155279499,1.4177951142192033,0.1536,12.59041257207829,0.97536817371621,0.6383496719129247
2,0.6,0.08,0.3,71,0.8169014084507042,0.23009824162365503,16.336975155279507,1.5899410042910918,0.15360000000000004,18.801327864858283,1.498035427237337,0.6736018528930938
2,0.6,0.1,0.1,71,0.8169014084507042,0.0656656460502143,4.662260869565215,0.8857585936212813,0.2219172318999995,5.097829409966369,0.29590151917452084,0.5565870442297638
2,0.6,0.1,0.15,71,0.8169014084507042,0.10651071647274958,7.56226086956522,1.140597320948646,0.19,7.6467441149495565,0.5605827182776294,0.5931984375895017
2,0.6,0.1,0.2,71,0.8169014084507042,0.14671795993351405,10.416975155279498,1.3037836005440153,0.18999999999999995,10.155855570598764,0.7721997891237584,0.6152619770562943
2,0.6,0.1,0.3,71,0.8169014084507042,0.22699965007435927,16.11697515527951,1.4985337280211113,0.19,15.165791370048476,1.1947350003913646,0.6483925627967566
2,0.65,0.03,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.03,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.03,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.03,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.05,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.05,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.05,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.05,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.08,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.08,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.08,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.08,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.1,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.1,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.65,0.1,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.03,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.03,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.03,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.03,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.05,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.05,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.05,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.05,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.08,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.08,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.08,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.08,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.1,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.1,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.7,0.1,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.55,0.03,0.1,100,0.85,0.08049999999999999,8.049999999999999,1.7255002755245687,0.05910000000000011,18.88888888888888,1.362098138747882,0.7019106151769626
3,0.55,0.03,0.15,100,0.85,0.12287258503401359,12.28725850340136,1.9033662253850656,0.05910000000000015,28.30501889644746,2.079062352521375,0.7454113462162771
3,0.55,0.03,0.2,100,0.85,0.16463972789115644,16.463972789115644,1.9969299351784775,0.059100000000000076,37.58660619803474,2.7857821978199024,0.7814771158443359
3,0.55,0.03,0.3,100,0.85,0.24763972789115646,24.763972789115645,2.0816852899470204,0.05910000000000012,56.031050642479194,4.190181521000947,0.8447160350022896
3,0.55,0.05,0.1,100,0.85,0.07749999999999999,7.749999999999998,1.4397031284397543,0.09750000000000013,11.333333333333327,0.7948717948717937,0.6496451324981846
3,0.55,0.05,0.15,100,0.85,0.11987258503401359,11.987258503401359,1.6711275690065233,0.09750000000000017,16.98301133786848,1.2294624106052654,0.6863141271747543
3,0.55,0.05,0.2,100,0.85,0.16163972789115644,16.163972789115643,1.803969616147577,0.09750000000000009,22.551963718820847,1.6578433629862184,0.7145195358650801
3,0.55,0.05,0.3,100,0.85,0.24463972789115643,24.463972789115644,1.9409775320385776,0.0975000000000002,33.61863038548752,2.509125414268266,0.7599881442406121
3,0.55,0.08,0.1,100,0.85,0.07313464330413014,7.313464330413014,1.1377383347408485,0.15359999999999993,7.163712156212487,0.4761370006779308,0.603317007922188
3,0.55,0.08,0.15,100,0.85,0.11550722833814377,11.550722833814376,1.4055573120351499,0.15359999999999996,10.734829832663204,0.7520001844931237,0.6366697833826541
3,0.55,0.08,0.2,100,0.85,0.1572743711952866,15.727437119528659,1.5723611608940817,0.15359999999999996,14.25492146814529,1.023921687469314,0.661446964239946
3,0.55,0.08,0.3,100,0.85,0.24027437119528663,24.027437119528663,1.7620512353053759,0.15359999999999993,21.250075691270432,1.5642862708026481,0.6988690537742206
3,0.55,0.1,0.1,100,0.85,0.07053464330413015,7.053464330413014,0.9993056616530098,0.1980999999999998,5.876108124196429,0.35605574610868357,0.5803027016487649
3,0.55,0.1,0.15,100,0.85,0.11290722833814376,11.290722833814376,1.2762985330848164,0.18999999999999997,8.805353902567859,0.5942485702007567,0.6141281538984316
3,0.55,0.1,0.2,100,0.85,0.1546743711952866,15.46743711952866,1.455256734765785,0.19000000000000003,11.692745049242324,0.8140756378699293,0.6378344200786126
3,0.55,0.1,0.3,100,0.85,0.23767437119528656,23.767437119528655,1.667237285539425,0.18999999999999997,17.430591805810607,1.2509177431330873,0.6729731501869423
3,0.6,0.03,0.1,64,0.84375,0.0796875,5.1,1.6749823367433958,0.05910000000000015,17.99999999999999,1.348350253807103,0.695588371547567
3,0.6,0.03,0.15,64,0.84375,0.12167591411564627,7.787258503401361,1.8490059234075202,0.059100000000000125,26.957528344671207,2.0588141136319122,0.7385088914959033
3,0.6,0.03,0.2,64,0.84375,0.16271832482993198,10.413972789115647,1.9371324396536307,0.059100000000000166,35.713242630385466,2.7532711477145773,0.7736310492130523
3,0.6,0.03,0.3,64,0.84375,0.24396832482993197,15.613972789115646,2.0082598835837073,0.059100000000000076,53.04657596371883,4.128059641792414,0.8345498759703389
3,0.6,0.05,0.1,64,0.84375,0.07656249999999999,4.8999999999999995,1.3947238542556117,0.09750000000000017,10.799999999999995,0.7852564102564088,0.6439497442648906
3,0.6,0.05,0.15,64,0.84375,0.11855091411564626,7.587258503401361,1.6212434170658008,0.09750000000000009,16.174517006802727,1.2159068114425247,0.6800523905465178
3,0.6,0.05,0.2,64,0.84375,0.15959332482993194,10.213972789115644,1.7482806605722838,0.09750000000000009,21.427945578231284,1.6368546136403261,0.7074767395933034
3,0.6,0.05,0.3,64,0.84375,0.24084332482993195,15.413972789115645,1.8720696346125454,0.09750000000000014,31.8279455782313,2.4701879469736574,0.7511258207633251
3,0.6,0.08,0.1,64,0.84375,0.07208538016270338,4.6134643304130165,1.1024022983450812,0.15360000000000001,6.865550042804267,0.46930586043426675,0.5985365926127941
3,0.6,0.08,0.15,64,0.84375,0.11407379427834964,7.300722833814377,1.3642851577678845,0.15360000000000001,10.282125548925263,0.742667931499672,0.6312946470739772
3,0.6,0.08,0.2,64,0.84375,0.15511620499263534,9.927437119528662,1.5246527632397433,0.1536,13.621725248317903,1.0098711262541364,0.6553467419868108
3,0.6,0.08,0.3,64,0.84375,0.23636620499263536,15.127437119528663,1.7010586822317924,0.15359999999999996,20.23299565990721,1.5388424804208036,0.6912060894028148
3,0.6,0.1,0.1,64,0.84375,0.06958538016270338,4.453464330413016,0.9750873749843454,0.18999999999999995,5.705014796068131,0.36623884296159687,0.5783443349671593
3,0.6,0.1,0.15,64,0.84375,0.11157379427834964,7.140722833814377,1.2457544166555339,0.18999999999999997,8.544061003987519,0.5872304962018403,0.6097395879027014
3,0.6,0.1,0.2,64,0.84375,0.15261620499263534,9.767437119528662,1.4176506671201468,0.18999999999999995,11.319143201217797,0.8032431841717652,0.6327047829602161
3,0.6,0.1,0.3,64,0.84375,0.23386620499263536,14.967437119528663,1.6154018247715876,0.18999999999999997,16.812861152987118,1.2308747631191337,0.666289309255731
3,0.65,0.03,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.03,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.03,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.03,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.05,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.05,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.05,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.05,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.08,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.08,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.08,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.08,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.1,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.1,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.65,0.1,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.03,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.03,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.03,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.03,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.05,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.05,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.05,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.05,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.08,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.08,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.08,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.08,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.1,0.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.1,0.15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.1,0.2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3,0.7,0.1,0.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,0.55,0.03,0.1,85,0.9176470588235294,0.08929411764705879,7.589999999999997,2.4838895617457024,0.030000000000000103,37.14285714285713,2.9764705882352827,0.8509613850474355
5,0.55,0.03,0.15,85,0.9176470588235294,0.1351764705882353,11.49,2.7156974369635174,0.030000000000000113,55.71428571428572,4.50588235294116,0.9314551785704884
5,0.55,0.03,0.2,85,0.9176470588235294,0.18105882352941172,15.389999999999995,2.8467192794779317,0.0300000000000001,74.28571428571426,6.035294117647037,0.9621383713290433
5,0.55,0.03,0.3,85,0.9176470588235294,0.2728235294117647,23.189999999999998,2.989652198584569,0.030000000000000034,111.42857142857144,9.094117647058813,0.974049447921263
5,0.55,0.05,0.1,85,0.9176470588235294,0.0876470588235294,7.449999999999998,2.112996961397201,0.05000000000000014,22.285714285714278,1.752941176470583,0.7681124918811391
5,0.55,0.05,0.15,85,0.9176470588235294,0.13352941176470587,11.35,2.4143471991803587,0.05000000000000013,33.42857142857143,2.6705882352941104,0.8299308940493433
5,0.55,0.05,0.2,85,0.9176470588235294,0.1794117647058823,15.249999999999995,2.595157341850252,0.05000000000000012,44.571428571428555,3.5882352941176374,0.8817042882914421
5,0.55,0.05,0.3,85,0.9176470588235294,0.27117647058823524,23.049999999999997,2.801797504901562,0.050000000000000114,66.85714285714286,5.423529411764693,0.9553948901143459
5,0.55,0.08,0.1,85,0.9176470588235294,0.08517647058823527,7.239999999999998,1.7111966443529902,0.08,13.928571428571422,1.064705882352941,0.7025997203627492
5,0.55,0.08,0.15,85,0.9176470588235294,0.13105882352941178,11.14,2.060588224391435,0.08000000000000003,20.892857142857142,1.6382352941176468,0.7546568618365411
5,0.55,0.08,0.2,85,0.9176470588235294,0.1769411764705882,15.039999999999997,2.2851970972732913,0.08000000000000002,27.857142857142843,2.211764705882352,0.7963154443806174
5,0.55,0.08,0.3,85,0.9176470588235294,0.26870588235294124,22.840000000000003,2.5570920486565925,0.08000000000000002,41.785714285714285,3.3588235294117648,0.864855709937069
5,0.55,0.1,0.1,85,0.9176470588235294,0.08352941176470585,7.099999999999998,1.510296485830885,0.10000000000000002,11.142857142857139,0.8352941176470584,0.6736815698976718
5,0.55,0.1,0.15,85,0.9176470588235294,0.12941176470588237,11.000000000000002,1.8719167711706748,0.10000000000000002,16.714285714285715,1.2941176470588234,0.7221695348524583
